id,latitude,longitude,floorSize,beds,bathrooms,url,address,city,state,zipCode,price
zpid_43103090,26.14815,-80.13498,773,2,2,https://www.zillow.com/homedetails/822-NE-16th-Ct-Fort-Lauderdale-FL-33305/43103090_zpid/,822 NE 16th Ct,Fort Lauderdale,FL,33305,4000
zpid_43103352,26.145094,-80.12203,1833,3,3,https://www.zillow.com/homedetails/1412-NE-18th-Ave-Fort-Lauderdale-FL-33304/43103352_zpid/,1412 NE 18th Ave,Fort Lauderdale,FL,33304,9000
zpid_43103578,26.144152,-80.130165,1279,3,3,https://www.zillow.com/homedetails/1345-NE-14th-Ave-Fort-Lauderdale-FL-33304/43103578_zpid/,1345 NE 14th Ave,Fort Lauderdale,FL,33304,5350
zpid_43104328,26.143604,-80.11662,5807,7,7,https://www.zillow.com/homedetails/1309-Middle-River-Dr-Fort-Lauderdale-FL-33304/43104328_zpid/,1309 Middle River Dr,Fort Lauderdale,FL,33304,31900
zpid_43104518,26.146772,-80.11708,1721,3,3,https://www.zillow.com/homedetails/2125-NE-15th-St-Fort-Lauderdale-FL-33304/43104518_zpid/,2125 NE 15th St,Fort Lauderdale,FL,33304,6000
zpid_43106008,26.225662,-80.10033,1470,2,2,https://www.zillow.com/homedetails/2320-SE-6th-St-Pompano-Beach-FL-33062/43106008_zpid/,2320 SE 6th St,Pompano Beach,FL,33062,6500
zpid_43106225,26.211926,-80.10222,1436,3,3,https://www.zillow.com/homedetails/2507-SE-15th-St-Pompano-Beach-FL-33062/43106225_zpid/,2507 SE 15th St,Pompano Beach,FL,33062,5200
zpid_43106279,26.216948,-80.10398,1480,3,3,https://www.zillow.com/homedetails/1046-SE-22nd-Ave-Pompano-Beach-FL-33062/43106279_zpid/,1046 SE 22nd Ave,Pompano Beach,FL,33062,5200
zpid_43106326,26.217863,-80.103676,1771,4,4,https://www.zillow.com/homedetails/1004-SE-22nd-Ave-Pompano-Beach-FL-33062/43106326_zpid/,1004 SE 22nd Ave,Pompano Beach,FL,33062,7500
zpid_43106334,26.217863,-80.10176,1692,3,3,https://www.zillow.com/homedetails/2356-SE-10th-St-Pompano-Beach-FL-33062/43106334_zpid/,2356 SE 10th St,Pompano Beach,FL,33062,12000
zpid_43106516,26.215387,-80.09959,2217,3,3,https://www.zillow.com/homedetails/2513-SE-12th-St-Pompano-Beach-FL-33062/43106516_zpid/,2513 SE 12th St,Pompano Beach,FL,33062,13900
zpid_43106604,26.227104,-80.09823,1574,3,3,https://www.zillow.com/homedetails/2550-SE-5th-Ct-Pompano-Beach-FL-33062/43106604_zpid/,2550 SE 5th Ct,Pompano Beach,FL,33062,5900
zpid_43106770,26.218391,-80.09543,3840,3,3,https://www.zillow.com/homedetails/3210-Oleander-Way-Lauderdale-By-The-Sea-FL-33062/43106770_zpid/,3210 Oleander Way,Lauderdale By The Sea,FL,33062,15000
zpid_43106870,26.230492,-80.09612,1670,2,2,https://www.zillow.com/homedetails/2740-SE-1st-Ct-Pompano-Beach-FL-33062/43106870_zpid/,2740 SE 1st Ct,Pompano Beach,FL,33062,5500
zpid_43106884,26.230186,-80.09811,1570,2,2,https://www.zillow.com/homedetails/2565-SE-2nd-St-Pompano-Beach-FL-33062/43106884_zpid/,2565 SE 2nd St,Pompano Beach,FL,33062,6900
zpid_43106908,26.229486,-80.09702,1400,2,2,https://www.zillow.com/homedetails/2665-SE-2nd-Ct-Pompano-Beach-FL-33062/43106908_zpid/,2665 SE 2nd Ct,Pompano Beach,FL,33062,6500
zpid_43106920,26.229053,-80.09787,1780,3,3,https://www.zillow.com/homedetails/2580-SE-2nd-Ct-Pompano-Beach-FL-33062/43106920_zpid/,2580 SE 2nd Ct,Pompano Beach,FL,33062,5700
zpid_43107144,26.215012,-80.09615,1580,3,3,https://www.zillow.com/homedetails/12-Sunset-Ln-Pompano-Beach-FL-33062/43107144_zpid/,12 Sunset Ln,Pompano Beach,FL,33062,7500
zpid_43123595,26.16717,-80.0998,2515,4,4,https://www.zillow.com/homedetails/3055-Center-Ave-Fort-Lauderdale-FL-33308/43123595_zpid/,3055 Center Ave,Fort Lauderdale,FL,33308,15551
zpid_43123719,26.153463,-80.103615,2381,3,3,https://www.zillow.com/homedetails/1918-NE-31st-Ave-Fort-Lauderdale-FL-33305/43123719_zpid/,1918 NE 31st Ave,Fort Lauderdale,FL,33305,6500
zpid_43125432,,,2586,4,4,https://www.zillow.com/homedetails/Fort-Lauderdale-FL-33304/43125432_zpid/,(undisclosed Address),Fort Lauderdale,FL,33304,5000
zpid_43126443,26.123264,-80.404686,2669,4,4,https://www.zillow.com/homedetails/580-Cascade-Falls-Dr-Fort-Lauderdale-FL-33327/43126443_zpid/,580 Cascade Falls Dr,Fort Lauderdale,FL,33327,5500
zpid_43127094,26.130512,-80.41376,1522,3,3,https://www.zillow.com/homedetails/953-Tanglewood-Cir-Fort-Lauderdale-FL-33327/43127094_zpid/,953 Tanglewood Cir,Fort Lauderdale,FL,33327,4500
zpid_43128066,26.09806,-80.3992,3238,5,5,https://www.zillow.com/homedetails/2538-Eagle-Run-Dr-Fort-Lauderdale-FL-33327/43128066_zpid/,2538 Eagle Run Dr,Fort Lauderdale,FL,33327,11500
zpid_43128349,26.094328,-80.410706,2989,4,4,https://www.zillow.com/homedetails/2577-Jardin-Pl-Fort-Lauderdale-FL-33327/43128349_zpid/,2577 Jardin Pl,Fort Lauderdale,FL,33327,8150
zpid_43129414,26.04906,-80.41429,2329,4,4,https://www.zillow.com/homedetails/5610-SW-199th-Ave-Fort-Lauderdale-FL-33332/43129414_zpid/,5610 SW 199th Ave,Fort Lauderdale,FL,33332,5500
zpid_43129935,26.122652,-80.3139,3793,6,6,https://www.zillow.com/homedetails/12390-NW-2nd-St-Fort-Lauderdale-FL-33325/43129935_zpid/,12390 NW 2nd St,Fort Lauderdale,FL,33325,10000
zpid_43130062,26.12395,-80.30674,8582,9,9,https://www.zillow.com/homedetails/11861-NW-4th-St-Fort-Lauderdale-FL-33325/43130062_zpid/,11861 NW 4th St,Fort Lauderdale,FL,33325,27995
zpid_43131073,26.129333,-80.329346,2560,4,4,https://www.zillow.com/homedetails/13550-NW-6th-Dr-Fort-Lauderdale-FL-33325/43131073_zpid/,13550 NW 6th Dr,Fort Lauderdale,FL,33325,3850
zpid_43131520,26.118965,-80.35648,2257,5,5,https://www.zillow.com/homedetails/183-E-Riverbend-Dr-Sunrise-FL-33326/43131520_zpid/,183 E Riverbend Dr,Sunrise,FL,33326,5000
zpid_43131552,26.119001,-80.35765,1555,3,3,https://www.zillow.com/homedetails/224-W-Riverbend-Dr-Sunrise-FL-33326/43131552_zpid/,224 W Riverbend Dr,Sunrise,FL,33326,3275
zpid_43133639,26.118053,-80.38821,2634,4,4,https://www.zillow.com/homedetails/156-Cameron-Dr-Fort-Lauderdale-FL-33326/43133639_zpid/,156 Cameron Dr,Fort Lauderdale,FL,33326,4375
zpid_43133865,26.124018,-80.3946,3300,5,5,https://www.zillow.com/homedetails/350-Fairmont-Way-Fort-Lauderdale-FL-33326/43133865_zpid/,350 Fairmont Way,Fort Lauderdale,FL,33326,7500
zpid_43133883,26.124334,-80.3932,3018,5,5,https://www.zillow.com/homedetails/357-Fairmont-Rd-Fort-Lauderdale-FL-33326/43133883_zpid/,357 Fairmont Rd,Fort Lauderdale,FL,33326,7500
zpid_43134127,26.119886,-80.391365,1532,3,3,https://www.zillow.com/homedetails/224-E-Bayridge-Dr-Fort-Lauderdale-FL-33326/43134127_zpid/,224 E Bayridge Dr,Fort Lauderdale,FL,33326,4600
zpid_43134190,26.127312,-80.37764,1934,3,3,https://www.zillow.com/homedetails/74-Gables-Blvd-Weston-FL-33326/43134190_zpid/,74 Gables Blvd,Weston,FL,33326,5000
zpid_43134229,26.128576,-80.38043,1887,4,4,https://www.zillow.com/homedetails/5-Gables-Blvd-Fort-Lauderdale-FL-33326/43134229_zpid/,5 Gables Blvd,Fort Lauderdale,FL,33326,4800
zpid_43134339,26.12423,-80.38389,1305,3,3,https://www.zillow.com/homedetails/113-Danielle-Ct-Fort-Lauderdale-FL-33326/43134339_zpid/,113 Danielle Ct,Fort Lauderdale,FL,33326,3500
zpid_43136257,26.110783,-80.38437,1592,3,3,https://www.zillow.com/homedetails/563-SW-169th-Ave-Weston-FL-33326/43136257_zpid/,563 SW 169th Ave,Weston,FL,33326,4750
zpid_43136838,26.115099,-80.39144,1858,3,3,https://www.zillow.com/homedetails/265-Somerset-Way-Fort-Lauderdale-FL-33326/43136838_zpid/,265 Somerset Way,Fort Lauderdale,FL,33326,3685
zpid_43137054,26.107864,-80.391495,1692,4,4,https://www.zillow.com/homedetails/818-Garnet-Cir-Fort-Lauderdale-FL-33326/43137054_zpid/,818 Garnet Cir,Fort Lauderdale,FL,33326,4500
zpid_43137223,26.109907,-80.37588,3368,4,4,https://www.zillow.com/homedetails/16610-Royal-Poinciana-Ct-Weston-FL-33326/43137223_zpid/,16610 Royal Poinciana Ct,Weston,FL,33326,6750
zpid_43137499,26.108486,-80.36385,2824,4,4,https://www.zillow.com/homedetails/1099-Waterbrook-Ln-Fort-Lauderdale-FL-33326/43137499_zpid/,1099 Waterbrook Ln,Fort Lauderdale,FL,33326,6750
zpid_43138915,26.114557,-80.35727,1746,3,3,https://www.zillow.com/homedetails/414-Lakeside-Cir-Fort-Lauderdale-FL-33326/43138915_zpid/,414 Lakeside Cir,Fort Lauderdale,FL,33326,3575
zpid_43138929,26.114944,-80.35759,2099,4,4,https://www.zillow.com/homedetails/446-Lakeside-Cir-Fort-Lauderdale-FL-33326/43138929_zpid/,446 Lakeside Cir,Fort Lauderdale,FL,33326,4300
zpid_43139399,26.113304,-80.33224,1826,4,4,https://www.zillow.com/homedetails/13751-Newport-Mnr-Davie-FL-33325/43139399_zpid/,13751 Newport Mnr,Davie,FL,33325,5500
zpid_43140653,26.114384,-80.33794,2000,3,3,https://www.zillow.com/homedetails/14111-Langley-Pl-Fort-Lauderdale-FL-33325/43140653_zpid/,14111 Langley Pl,Fort Lauderdale,FL,33325,3200
zpid_43140775,26.116167,-80.343704,2534,4,4,https://www.zillow.com/homedetails/245-Via-Milan-Ter-Fort-Lauderdale-FL-33325/43140775_zpid/,245 Via Milan Ter,Fort Lauderdale,FL,33325,4200
zpid_43141744,26.11406,-80.30333,3647,6,6,https://www.zillow.com/homedetails/11581-Tara-Dr-Fort-Lauderdale-FL-33325/43141744_zpid/,11581 Tara Dr,Fort Lauderdale,FL,33325,14995
zpid_43142706,26.101688,-80.323,1908,3,3,https://www.zillow.com/homedetails/13011-SW-14th-Pl-Fort-Lauderdale-FL-33325/43142706_zpid/,13011 SW 14th Pl,Fort Lauderdale,FL,33325,6000
zpid_43144543,,,1859,3,3,https://www.zillow.com/homedetails/Fort-Lauderdale-FL-33326/43144543_zpid/,(undisclosed Address),Fort Lauderdale,FL,33326,4800
zpid_43147349,26.070965,-80.3656,1999,4,4,https://www.zillow.com/homedetails/16221-Opal-Creek-Dr-Fort-Lauderdale-FL-33331/43147349_zpid/,16221 Opal Creek Dr,Fort Lauderdale,FL,33331,4750
zpid_43147707,26.070156,-80.37027,1495,3,3,https://www.zillow.com/homedetails/4102-Sapphire-Ter-Weston-FL-33331/43147707_zpid/,4102 Sapphire Ter,Weston,FL,33331,4400
zpid_43148411,26.063963,-80.376656,1347,3,3,https://www.zillow.com/homedetails/4379-Dogwood-Cir-Fort-Lauderdale-FL-33331/43148411_zpid/,4379 Dogwood Cir,Fort Lauderdale,FL,33331,4800
zpid_43149014,26.067951,-80.39222,2777,5,5,https://www.zillow.com/homedetails/4102-Pinewood-Ln-Weston-FL-33331/43149014_zpid/,4102 Pinewood Ln,Weston,FL,33331,7400
zpid_43149015,26.067991,-80.392044,3542,5,5,https://www.zillow.com/homedetails/4092-Pinewood-Ln-Fort-Lauderdale-FL-33331/43149015_zpid/,4092 Pinewood Ln,Fort Lauderdale,FL,33331,6950
zpid_43149858,26.047688,-80.35025,2518,4,4,https://www.zillow.com/homedetails/15121-Meadhaven-St-Davie-FL-33331/43149858_zpid/,15121 Meadhaven St,Davie,FL,33331,4960
zpid_43150789,26.049519,-80.32127,5996,5,5,https://www.zillow.com/homedetails/12990-SW-56th-St-Fort-Lauderdale-FL-33330/43150789_zpid/,12990 SW 56th St,Fort Lauderdale,FL,33330,19950
zpid_43151414,26.046347,-80.30824,2136,3,3,https://www.zillow.com/homedetails/5830-SW-120th-Ave-Fort-Lauderdale-FL-33330/43151414_zpid/,5830 SW 120th Ave,Fort Lauderdale,FL,33330,2895
zpid_43152203,26.047606,-80.30066,1649,3,3,https://www.zillow.com/homedetails/11349-SW-58th-Ct-Cooper-City-FL-33330/43152203_zpid/,11349 SW 58th Ct,Cooper City,FL,33330,4450
zpid_43152967,26.121017,-80.20778,1349,2,2,https://www.zillow.com/homedetails/4411-W-Broward-Blvd-Fort-Lauderdale-FL-33317/43152967_zpid/,4411 W Broward Blvd,Fort Lauderdale,FL,33317,3000
zpid_43154826,26.129847,-80.22573,2086,3,3,https://www.zillow.com/homedetails/620-Camellia-Ct-Plantation-FL-33317/43154826_zpid/,620 Camellia Ct,Plantation,FL,33317,7149
zpid_43155269,26.132694,-80.23667,2009,4,4,https://www.zillow.com/homedetails/781-NW-66th-Ave-Fort-Lauderdale-FL-33317/43155269_zpid/,781 NW 66th Ave,Fort Lauderdale,FL,33317,3800
zpid_43155581,26.131084,-80.24551,1987,4,4,https://www.zillow.com/homedetails/660-NW-73rd-Ter-Plantation-FL-33317/43155581_zpid/,660 NW 73rd Ter,Plantation,FL,33317,5200
zpid_43156039,26.12442,-80.248955,1317,2,2,https://www.zillow.com/homedetails/200-NW-75th-Ter-Plantation-FL-33317/43156039_zpid/,200 NW 75th Ter,Plantation,FL,33317,3500
zpid_43160551,26.128044,-80.278915,1485,3,3,https://www.zillow.com/homedetails/542-NW-97th-Ave-Fort-Lauderdale-FL-33324/43160551_zpid/,542 NW 97th Ave,Fort Lauderdale,FL,33324,2699
zpid_43162686,26.121662,-80.29518,1740,3,3,https://www.zillow.com/homedetails/60-NW-110th-Ave-Plantation-FL-33322/43162686_zpid/,60 NW 110th Ave,Plantation,FL,33322,3745
zpid_43162734,26.121378,-80.29331,3167,4,4,https://www.zillow.com/homedetails/28-NW-108th-Way-Plantation-FL-33324/43162734_zpid/,28 NW 108th Way,Plantation,FL,33324,6500
zpid_43162766,26.12105,-80.29068,2172,3,3,https://www.zillow.com/homedetails/10630-NW-1st-St-Fort-Lauderdale-FL-33324/43162766_zpid/,10630 NW 1st St,Fort Lauderdale,FL,33324,3899
zpid_43163064,26.114243,-80.28374,3039,4,4,https://www.zillow.com/homedetails/490-SW-101st-Ter-Plantation-FL-33324/43163064_zpid/,490 SW 101st Ter,Plantation,FL,33324,6900
zpid_43166091,26.113035,-80.245926,2614,4,4,https://www.zillow.com/homedetails/7320-SW-6th-St-Plantation-FL-33317/43166091_zpid/,7320 SW 6th St,Plantation,FL,33317,6000
zpid_43166577,26.119322,-80.22333,2474,3,2,https://www.zillow.com/homedetails/5532-SW-1st-Ct-Fort-Lauderdale-FL-33317/43166577_zpid/,5532 SW 1st Ct,Fort Lauderdale,FL,33317,3826
zpid_43167628,26.111656,-80.22769,2134,4,4,https://www.zillow.com/homedetails/5760-SW-7th-St-Plantation-FL-33317/43167628_zpid/,5760 SW 7th St,Plantation,FL,33317,4500
zpid_43167634,26.10676,-80.22099,2035,3,3,https://www.zillow.com/homedetails/5383-SW-11th-St-Fort-Lauderdale-FL-33317/43167634_zpid/,5383 SW 11th St,Fort Lauderdale,FL,33317,3700
zpid_43168589,26.102156,-80.206,1746,5,5,https://www.zillow.com/homedetails/1749-SW-43rd-Ave-Fort-Lauderdale-FL-33317/43168589_zpid/,1749 SW 43rd Ave,Fort Lauderdale,FL,33317,3919
zpid_43176128,26.09514,-80.275,976,2,2,https://www.zillow.com/homedetails/1900-Sabal-Palm-Dr-APT-403-Fort-Lauderdale-FL-33324/43176128_zpid/,1900 Sabal Palm Dr APT 403,Fort Lauderdale,FL,33324,2300
zpid_43178573,26.088985,-80.27399,1256,2,2,https://www.zillow.com/homedetails/2704-Pinewood-Ct-Davie-FL-33328/43178573_zpid/,2704 Pinewood Ct,Davie,FL,33328,3500
zpid_43178965,26.077707,-80.26876,2271,4,4,https://www.zillow.com/homedetails/3491-Ridgeland-Rd-Davie-FL-33328/43178965_zpid/,3491 Ridgeland Rd,Davie,FL,33328,4955
zpid_43179383,26.086311,-80.28067,2959,4,3,https://www.zillow.com/homedetails/2962-W-Abiaca-Cir-Davie-FL-33328/43179383_zpid/,2962 W Abiaca Cir,Davie,FL,33328,5800
zpid_43179645,26.083597,-80.257385,1600,3,2,https://www.zillow.com/homedetails/2980-SW-81st-Way-Fort-Lauderdale-FL-33328/43179645_zpid/,2980 SW 81st Way,Fort Lauderdale,FL,33328,3750
zpid_43179704,26.083946,-80.2628,2212,5,5,https://www.zillow.com/homedetails/2901-SW-86th-Way-Fort-Lauderdale-FL-33328/43179704_zpid/,2901 SW 86th Way,Fort Lauderdale,FL,33328,5300
zpid_43180715,26.08822,-80.2462,1760,3,2.5,https://www.zillow.com/homedetails/7351-SW-27th-Ct-45-Davie-FL-33314/43180715_zpid/,7351 SW 27th Ct #45,Davie,FL,33314,2800
zpid_43181205,26.066374,-80.202774,1624,3,2,https://www.zillow.com/homedetails/4520-SW-42nd-Ter-Fort-Lauderdale-FL-33314/43181205_zpid/,4520 SW 42nd Ter,Fort Lauderdale,FL,33314,4500
zpid_43182659,26.061373,-80.24038,1820,4,4,https://www.zillow.com/homedetails/4840-SW-70th-Ter-Davie-FL-33314/43182659_zpid/,4840 SW 70th Ter,Davie,FL,33314,4900
zpid_43182789,26.06729,-80.24077,1328,3,3,https://www.zillow.com/homedetails/4342-SW-70th-Ter-Fort-Lauderdale-FL-33314/43182789_zpid/,4342 SW 70th Ter,Fort Lauderdale,FL,33314,2800
zpid_43185425,26.054749,-80.281166,1580,3,3,https://www.zillow.com/homedetails/5130-SW-101st-Ter-Cooper-City-FL-33328/43185425_zpid/,5130 SW 101st Ter,Cooper City,FL,33328,4225
zpid_43185905,26.060055,-80.28273,1686,6,6,https://www.zillow.com/homedetails/10185-Grove-Ln-Fort-Lauderdale-FL-33328/43185905_zpid/,10185 Grove Ln,Fort Lauderdale,FL,33328,7200
zpid_43186616,26.055382,-80.2666,1836,4,4,https://www.zillow.com/homedetails/5170-SW-89th-Ter-Cooper-City-FL-33328/43186616_zpid/,5170 SW 89th Ter,Cooper City,FL,33328,5500
zpid_43187411,,,805,2,2,https://www.zillow.com/homedetails/Fort-Lauderdale-FL-33328/43187411_zpid/,(undisclosed Address),Fort Lauderdale,FL,33328,2500
zpid_43187823,26.060291,-80.27944,2042,5,5,https://www.zillow.com/homedetails/4996-SW-95th-Ave-Fort-Lauderdale-FL-33328/43187823_zpid/,4996 SW 95th Ave,Fort Lauderdale,FL,33328,6500
zpid_43188786,26.047743,-80.26013,2479,5,5,https://www.zillow.com/homedetails/8645-SW-57th-Mnr-Fort-Lauderdale-FL-33328/43188786_zpid/,8645 SW 57th Mnr,Fort Lauderdale,FL,33328,14495
zpid_43190793,26.122114,-80.117775,6463,7,7,https://www.zillow.com/homedetails/42-Nurmi-Dr-Fort-Lauderdale-FL-33301/43190793_zpid/,42 Nurmi Dr,Fort Lauderdale,FL,33301,48500
zpid_43191261,26.129728,-80.11861,5079,4,4,https://www.zillow.com/homedetails/2024-Sunrise-Key-Blvd-Fort-Lauderdale-FL-33304/43191261_zpid/,2024 Sunrise Key Blvd,Fort Lauderdale,FL,33304,30000
zpid_43193873,26.131117,-80.12879,1316,2,1.5,https://www.zillow.com/homedetails/627-NE-15th-Ave-Fort-Lauderdale-FL-33304/43193873_zpid/,627 NE 15th Ave,Fort Lauderdale,FL,33304,3300
zpid_43193893,26.128386,-80.1337,2294,4,4,https://www.zillow.com/homedetails/507-NE-10th-Ave-Fort-Lauderdale-FL-33301/43193893_zpid/,507 NE 10th Ave,Fort Lauderdale,FL,33301,7200
zpid_43194123,26.126675,-80.13007,3559,4,4,https://www.zillow.com/homedetails/404-NE-13th-Ave-Fort-Lauderdale-FL-33301/43194123_zpid/,404 NE 13th Ave,Fort Lauderdale,FL,33301,19995
zpid_43194174,26.12604,-80.13266,1200,2,2,https://www.zillow.com/homedetails/1016-NE-4th-St-Fort-Lauderdale-FL-33301/43194174_zpid/,1016 NE 4th St,Fort Lauderdale,FL,33301,3850
zpid_43194191,26.123913,-80.13009,1332,2,2,https://www.zillow.com/homedetails/104-NE-13th-Ave-Fort-Lauderdale-FL-33301/43194191_zpid/,104 NE 13th Ave,Fort Lauderdale,FL,33301,5900
zpid_43194231,26.126556,-80.12655,4782,2,2,https://www.zillow.com/homedetails/1620-NE-4th-Ct-Fort-Lauderdale-FL-33301/43194231_zpid/,1620 NE 4th Ct,Fort Lauderdale,FL,33301,6000
zpid_43194288,26.133398,-80.11996,1203,2,2,https://www.zillow.com/homedetails/1928-NE-7th-Pl-Fort-Lauderdale-FL-33304/43194288_zpid/,1928 NE 7th Pl,Fort Lauderdale,FL,33304,4999
zpid_43194483,26.127817,-80.12431,1425,3,3,https://www.zillow.com/homedetails/440-NE-17th-Way-Fort-Lauderdale-FL-33301/43194483_zpid/,440 NE 17th Way,Fort Lauderdale,FL,33301,5500
zpid_43194499,26.129251,-80.12355,2174,3,3,https://www.zillow.com/homedetails/521-N-Victoria-Park-Rd-Fort-Lauderdale-FL-33301/43194499_zpid/,521 N Victoria Park Rd,Fort Lauderdale,FL,33301,5900
zpid_43194587,26.127691,-80.122925,4043,5,5,https://www.zillow.com/homedetails/450-Victoria-Ter-Fort-Lauderdale-FL-33301/43194587_zpid/,450 Victoria Ter,Fort Lauderdale,FL,33301,20000
zpid_43195217,26.127731,-80.14254,751,2,2,https://www.zillow.com/homedetails/100-NE-5th-St-Fort-Lauderdale-FL-33301/43195217_zpid/,100 NE 5th St,Fort Lauderdale,FL,33301,3200
zpid_43197799,26.127441,-80.189,1444,4,4,https://www.zillow.com/homedetails/3220-NW-5th-Ct-Fort-Lauderdale-FL-33311/43197799_zpid/,3220 NW 5th Ct,Fort Lauderdale,FL,33311,3500
zpid_43198621,26.134418,-80.19362,836,3,3,https://www.zillow.com/homedetails/931-NW-34th-Way-Fort-Lauderdale-FL-33311/43198621_zpid/,931 NW 34th Way,Fort Lauderdale,FL,33311,2800
zpid_43199193,26.120087,-80.19066,2000,4,4,https://www.zillow.com/homedetails/111-Berkeley-Blvd-Fort-Lauderdale-FL-33312/43199193_zpid/,111 Berkeley Blvd,Fort Lauderdale,FL,33312,3890
zpid_43199433,26.111834,-80.18768,1124,3,3,https://www.zillow.com/homedetails/750-Arizona-Ave-Fort-Lauderdale-FL-33312/43199433_zpid/,750 Arizona Ave,Fort Lauderdale,FL,33312,2724
zpid_43199722,26.111458,-80.19089,1510,4,4,https://www.zillow.com/homedetails/765-E-Dayton-Cir-Fort-Lauderdale-FL-33312/43199722_zpid/,765 E Dayton Cir,Fort Lauderdale,FL,33312,4500
zpid_43201084,26.117859,-80.1722,1781,3,3,https://www.zillow.com/homedetails/219-SW-21st-Way-Fort-Lauderdale-FL-33312/43201084_zpid/,219 SW 21st Way,Fort Lauderdale,FL,33312,2845
zpid_43201248,26.11229,-80.176956,1874,3,3,https://www.zillow.com/homedetails/2661-SW-7th-St-Fort-Lauderdale-FL-33312/43201248_zpid/,2661 SW 7th St,Fort Lauderdale,FL,33312,3400
zpid_43201510,26.111847,-80.18448,1604,3,3,https://www.zillow.com/homedetails/711-SW-30th-Ave-Fort-Lauderdale-FL-33312/43201510_zpid/,711 SW 30th Ave,Fort Lauderdale,FL,33312,3900
zpid_43201670,26.120045,-80.182526,1641,3,3,https://www.zillow.com/homedetails/121-SW-28th-Ter-Fort-Lauderdale-FL-33312/43201670_zpid/,121 SW 28th Ter,Fort Lauderdale,FL,33312,2800
zpid_43201873,26.111895,-80.17902,1432,4,4,https://www.zillow.com/homedetails/2740-SW-7th-St-Fort-Lauderdale-FL-33312/43201873_zpid/,2740 SW 7th St,Fort Lauderdale,FL,33312,3085
zpid_43201929,26.11008,-80.183464,1442,3,3,https://www.zillow.com/homedetails/920-SW-29th-Way-Fort-Lauderdale-FL-33312/43201929_zpid/,920 SW 29th Way,Fort Lauderdale,FL,33312,3175
zpid_43202300,26.113005,-80.18151,1176,4,2,https://www.zillow.com/homedetails/631-SW-28th-Ter-Fort-Lauderdale-FL-33312/43202300_zpid/,631 SW 28th Ter,Fort Lauderdale,FL,33312,3300
zpid_43202453,26.110304,-80.16032,900,2,2,https://www.zillow.com/homedetails/1416-SW-9th-St-Fort-Lauderdale-FL-33312/43202453_zpid/,1416 SW 9th St,Fort Lauderdale,FL,33312,2600
zpid_43202797,26.11261,-80.153496,1600,3,3,https://www.zillow.com/homedetails/701-SW-9th-Ave-Fort-Lauderdale-FL-33315/43202797_zpid/,701 SW 9th Ave,Fort Lauderdale,FL,33315,6500
zpid_43203469,26.108877,-80.1583,1110,2,2,https://www.zillow.com/homedetails/1350-River-Reach-Dr-APT-411-Fort-Lauderdale-FL-33315/43203469_zpid/,1350 River Reach Dr APT 411,Fort Lauderdale,FL,33315,3000
zpid_43204131,26.1085,-80.152626,800,2,2,https://www.zillow.com/homedetails/845-SW-11th-Ct-Fort-Lauderdale-FL-33315/43204131_zpid/,845 SW 11th Ct,Fort Lauderdale,FL,33315,2950
zpid_43204159,26.107647,-80.153076,920,2,2,https://www.zillow.com/homedetails/1140-SW-9th-Ave-Fort-Lauderdale-FL-33315/43204159_zpid/,1140 SW 9th Ave,Fort Lauderdale,FL,33315,3000
zpid_43204731,26.113783,-80.1362,1504,3,3,https://www.zillow.com/homedetails/622-SE-6th-Ct-Fort-Lauderdale-FL-33301/43204731_zpid/,622 SE 6th Ct,Fort Lauderdale,FL,33301,5700
zpid_43204777,26.117992,-80.12194,3066,3,3,https://www.zillow.com/homedetails/413-Coconut-Isle-Dr-Fort-Lauderdale-FL-33301/43204777_zpid/,413 Coconut Isle Dr,Fort Lauderdale,FL,33301,12500
zpid_43204790,26.117107,-80.12139,7200,7,7,https://www.zillow.com/homedetails/438-Coconut-Isle-Dr-Fort-Lauderdale-FL-33301/43204790_zpid/,438 Coconut Isle Dr,Fort Lauderdale,FL,33301,31000
zpid_43204807,26.117243,-80.123856,2781,3,3,https://www.zillow.com/homedetails/416-Isle-Of-Capri-Dr-Fort-Lauderdale-FL-33301/43204807_zpid/,416 Isle Of Capri Dr,Fort Lauderdale,FL,33301,12500
zpid_43204811,26.118622,-80.12436,2432,5,5,https://www.zillow.com/homedetails/325-Isle-Of-Capri-Dr-Fort-Lauderdale-FL-33301/43204811_zpid/,325 Isle Of Capri Dr,Fort Lauderdale,FL,33301,13500
zpid_43204821,26.116116,-80.12432,5854,6,6,https://www.zillow.com/homedetails/511-Isle-Of-Capri-Dr-Fort-Lauderdale-FL-33301/43204821_zpid/,511 Isle Of Capri Dr,Fort Lauderdale,FL,33301,75000
zpid_43205251,26.109434,-80.12548,2352,3,3,https://www.zillow.com/homedetails/1701-SE-11th-St-Fort-Lauderdale-FL-33301/43205251_zpid/,1701 SE 11th St,Fort Lauderdale,FL,33301,25000
zpid_43205338,26.113422,-80.1264,3283,4,4,https://www.zillow.com/homedetails/1611-SE-8th-St-Fort-Lauderdale-FL-33316/43205338_zpid/,1611 SE 8th St,Fort Lauderdale,FL,33316,25000
zpid_43205412,26.122656,-80.12362,2521,3,3,https://www.zillow.com/homedetails/9-S-Gordon-Rd-Fort-Lauderdale-FL-33301/43205412_zpid/,9 S Gordon Rd,Fort Lauderdale,FL,33301,15000
